"weekly","doc_category","doc_source_type","country","term_category","term","count"
"2017-12-11 00:00:00-03","MeioAmbiente","News","Austrália","Residuo Solido","Reciclagem","1"
"2017-12-11 00:00:00-03","MeioAmbiente","News","Brasil","Residuo Solido","Reciclagem","2"
"2017-12-11 00:00:00-03","MeioAmbiente","News","Espanha","Residuo Solido","Reciclagem","1"
"2017-12-11 00:00:00-03","MeioAmbiente","News","Nova Zelândia","Residuo Solido","Reciclagem","1"
"2017-12-11 00:00:00-03","MeioAmbiente","News","Rússia","Residuo Solido","Reciclagem","1"
"2017-12-11 00:00:00-03","MeioAmbiente","News","Brasil","Uso Racional dos Recursos Naturais","Qualidade do ar","1"
"2017-12-11 00:00:00-03","MeioAmbiente","News","China","Uso Racional dos Recursos Naturais","Qualidade do ar","1"
"2017-12-11 00:00:00-03","MeioAmbiente","News","Estados Unidos","Uso Racional dos Recursos Naturais","Qualidade do ar","2"
"2017-12-11 00:00:00-03","MeioAmbiente","News","França","Uso Racional dos Recursos Naturais","Qualidade do ar","1"
"2017-12-11 00:00:00-03","MeioAmbiente","News","Irã","Uso Racional dos Recursos Naturais","Qualidade do ar","1"
"2017-12-11 00:00:00-03","MeioAmbiente","News","Marrocos","Uso Racional dos Recursos Naturais","Qualidade do ar","1"
"2017-12-11 00:00:00-03","MeioAmbiente","News","Noruega","Uso Racional dos Recursos Naturais","Qualidade do ar","1"
"2017-12-11 00:00:00-03","MeioAmbiente","News","Reino Unido","Uso Racional dos Recursos Naturais","Qualidade do ar","1"
"2017-12-11 00:00:00-03","MeioAmbiente","News","Argentina","Uso Racional dos Recursos Naturais","Recursos Hidricos","1"
"2017-12-11 00:00:00-03","MeioAmbiente","News","Brasil","Uso Racional dos Recursos Naturais","Recursos Hidricos","5"
"2017-12-11 00:00:00-03","MeioAmbiente","News","Camarões","Uso Racional dos Recursos Naturais","Recursos Hidricos","1"
"2017-12-11 00:00:00-03","MeioAmbiente","News","Chile","Uso Racional dos Recursos Naturais","Recursos Hidricos","1"
"2017-12-11 00:00:00-03","MeioAmbiente","News","China","Uso Racional dos Recursos Naturais","Recursos Hidricos","1"
"2017-12-11 00:00:00-03","MeioAmbiente","News","Colômbia","Uso Racional dos Recursos Naturais","Recursos Hidricos","1"
"2017-12-11 00:00:00-03","MeioAmbiente","News","Coréia do Sul","Uso Racional dos Recursos Naturais","Recursos Hidricos","1"
"2017-12-11 00:00:00-03","MeioAmbiente","News","França","Uso Racional dos Recursos Naturais","Recursos Hidricos","2"
"2017-12-11 00:00:00-03","MeioAmbiente","News","Holanda","Uso Racional dos Recursos Naturais","Recursos Hidricos","2"
"2017-12-11 00:00:00-03","MeioAmbiente","News","Japão","Uso Racional dos Recursos Naturais","Recursos Hidricos","1"
"2017-12-11 00:00:00-03","MeioAmbiente","News","Marrocos","Uso Racional dos Recursos Naturais","Recursos Hidricos","1"
"2017-12-11 00:00:00-03","MeioAmbiente","News","México","Uso Racional dos Recursos Naturais","Recursos Hidricos","2"
"2017-12-11 00:00:00-03","MeioAmbiente","News","Peru","Uso Racional dos Recursos Naturais","Recursos Hidricos","1"
"2017-12-11 00:00:00-03","MeioAmbiente","News","Turquia","Uso Racional dos Recursos Naturais","Recursos Hidricos","1"
"2017-12-11 00:00:00-03","MeioAmbiente","News","Austrália","Uso Racional dos Recursos Naturais","Residuo Solido","1"
"2017-12-11 00:00:00-03","MeioAmbiente","News","Brasil","Uso Racional dos Recursos Naturais","Residuo Solido","1"
"2017-12-11 00:00:00-03","MeioAmbiente","News","Nova Zelândia","Uso Racional dos Recursos Naturais","Residuo Solido","1"
"2017-12-11 00:00:00-03","MeioAmbiente","News","Rússia","Uso Racional dos Recursos Naturais","Residuo Solido","1"
"2017-12-11 00:00:00-03","Metal","News","Canadá","Coopeticao","Cadeia de suprimentos","1"
"2017-12-11 00:00:00-03","Metal","News","Brasil","Manufatura aditiva","Impressao 3D","1"
"2017-12-11 00:00:00-03","Metal","News","Canadá","Manufatura aditiva","Impressao 3D","1"
"2017-12-11 00:00:00-03","Metal","News","China","Manufatura aditiva","Impressao 3D","1"
"2017-12-11 00:00:00-03","Metal","News","Estados Unidos","Manufatura aditiva","Impressao 3D","1"
"2017-12-11 00:00:00-03","Metal","News","Suíça","Manufatura aditiva","Impressao 3D","1"
"2017-12-11 00:00:00-03","Metal","News","Brasil","Metal Mecanico e metalurgia","Manufatura aditiva","1"
"2017-12-11 00:00:00-03","Metal","News","Canadá","Metal Mecanico e metalurgia","Manufatura aditiva","1"
"2017-12-11 00:00:00-03","Metal","News","China","Metal Mecanico e metalurgia","Manufatura aditiva","1"
"2017-12-11 00:00:00-03","Metal","News","Estados Unidos","Metal Mecanico e metalurgia","Manufatura aditiva","1"
"2017-12-11 00:00:00-03","Metal","News","Brasil","Metal Mecanico e metalurgia","Novos materiais","1"
"2017-12-11 00:00:00-03","Metal","News","Canadá","Metal Mecanico e metalurgia","Processos de usinagem","1"
"2017-12-11 00:00:00-03","Metal","News","Alemanha","Metal Mecanico e metalurgia","Tecnologia da Informacao e Comunicacao","1"
"2017-12-11 00:00:00-03","Metal","News","Brasil","Metal Mecanico e metalurgia","Tecnologia da Informacao e Comunicacao","1"
"2017-12-11 00:00:00-03","Metal","News","Canadá","Metal Mecanico e metalurgia","Tecnologia da Informacao e Comunicacao","1"
"2017-12-11 00:00:00-03","Metal","News","Canadá","Metrologia","Tomografia computadorizada","1"
"2017-12-11 00:00:00-03","Metal","News","Alemanha","Processos de usinagem","Laser","1"
"2017-12-11 00:00:00-03","Metal","News","Canadá","Processos de usinagem","Laser","1"
"2017-12-11 00:00:00-03","Metal","News","Japão","Processos de usinagem","Laser","1"
"2017-12-11 00:00:00-03","Metal","News","Brasil","Saude e seguranca do trabalho","Realidade aumentada","1"
"2017-12-11 00:00:00-03","Metal","News","China","Saude e seguranca do trabalho","Realidade aumentada","1"
"2017-12-11 00:00:00-03","Metal","News","Estados Unidos","Saude e seguranca do trabalho","Realidade aumentada","1"
"2017-12-11 00:00:00-03","MoveisEMadeira","News","Canadá","Gestao de residuos","Biomassa","1"
"2017-12-11 00:00:00-03","MoveisEMadeira","News","Brasil","Madeira para construcao","MDF","1"
"2017-12-11 00:00:00-03","MoveisEMadeira","News","Brasil","Madeira para construcao","MDP","1"
"2017-12-11 00:00:00-03","MoveisEMadeira","News","Brasil","Moveis e madeira","Automacao e Robotica","1"
"2017-12-11 00:00:00-03","MoveisEMadeira","News","Brasil","Moveis e madeira","Biotecnologia","1"
"2017-12-11 00:00:00-03","MoveisEMadeira","News","Brasil","Moveis e madeira","Madeira para construcao","1"
"2017-12-11 00:00:00-03","MoveisEMadeira","News","Canadá","Moveis e madeira","Madeira para construcao","1"
"2017-12-11 00:00:00-03","MoveisEMadeira","News","Austrália","Moveis e madeira","Tecnologias da Informacao e Comunicacao","1"
"2017-12-11 00:00:00-03","MoveisEMadeira","News","Brasil","Moveis e madeira","Tecnologias da Informacao e Comunicacao","1"
"2017-12-11 00:00:00-03","MoveisEMadeira","News","Estados Unidos","Moveis e madeira","Tecnologias da Informacao e Comunicacao","1"
"2017-12-11 00:00:00-03","MoveisEMadeira","News","Brasil","Tecnologias da Informacao e Comunicacao","Realidade virtual","1"
"2017-12-11 00:00:00-03","MoveisEMadeira","News","Estados Unidos","Tecnologias da Informacao e Comunicacao","Realidade virtual","1"
"2017-12-11 00:00:00-03","Saude","Facebook","Libéria","Saude","Cuidado de saude","1"
"2017-12-11 00:00:00-03","Saude","News","Brasil","Doencas mentais/psiquiatricas","Ansiedade","2"
"2017-12-11 00:00:00-03","Saude","News","Brasil","Doencas mentais/psiquiatricas","Depressao","1"
"2017-12-11 00:00:00-03","Saude","News","Alemanha","Doencas mentais/psiquiatricas","Estresse","1"
"2017-12-11 00:00:00-03","Saude","News","Austrália","Doencas mentais/psiquiatricas","Estresse","1"
"2017-12-11 00:00:00-03","Saude","News","Brasil","Doencas mentais/psiquiatricas","Estresse","5"
"2017-12-11 00:00:00-03","Saude","News","Canadá","Doencas mentais/psiquiatricas","Estresse","1"
"2017-12-11 00:00:00-03","Saude","News","China","Doencas mentais/psiquiatricas","Estresse","2"
"2017-12-11 00:00:00-03","Saude","News","Estados Unidos","Doencas mentais/psiquiatricas","Estresse","1"
"2017-12-11 00:00:00-03","Saude","News","França","Doencas mentais/psiquiatricas","Estresse","1"
"2017-12-11 00:00:00-03","Saude","News","Japão","Doencas mentais/psiquiatricas","Estresse","1"
"2017-12-11 00:00:00-03","Saude","News","Brasil","Medicina","Medicina Preventiva","1"
"2017-12-11 00:00:00-03","Saude","News","Brasil","Medicina","Medicina personalizada","1"
"2017-12-11 00:00:00-03","Saude","News","Alemanha","Saude","3D","1"
"2017-12-11 00:00:00-03","Saude","News","Brasil","Saude","3D","1"
"2017-12-11 00:00:00-03","Saude","News","China","Saude","3D","1"
"2017-12-11 00:00:00-03","Saude","News","Coréia do Sul","Saude","3D","1"
"2017-12-11 00:00:00-03","Saude","News","Estados Unidos","Saude","3D","1"
"2017-12-11 00:00:00-03","Saude","News","França","Saude","3D","1"
"2017-12-11 00:00:00-03","Saude","News","Japão","Saude","3D","1"
"2017-12-11 00:00:00-03","Saude","News","Países Baixos","Saude","3D","1"
"2017-12-11 00:00:00-03","Saude","News","Suécia","Saude","3D","1"
"2017-12-11 00:00:00-03","Saude","News","Suíça","Saude","3D","1"
"2017-12-11 00:00:00-03","Saude","News","China","Saude","Aposentadoria","1"
"2017-12-11 00:00:00-03","Saude","News","Coréia do Sul","Saude","Aposentadoria","1"
"2017-12-11 00:00:00-03","Saude","News","Espanha","Saude","Aposentadoria","1"
"2017-12-11 00:00:00-03","Saude","News","França","Saude","Aposentadoria","2"
"2017-12-11 00:00:00-03","Saude","News","Indonésia","Saude","Aposentadoria","1"
"2017-12-11 00:00:00-03","Saude","News","Japão","Saude","Aposentadoria","1"
"2017-12-11 00:00:00-03","Saude","News","Alemanha","Saude","Bem-estar","1"
"2017-12-11 00:00:00-03","Saude","News","Brasil","Saude","Bem-estar","7"
"2017-12-11 00:00:00-03","Saude","News","Butão","Saude","Bem-estar","1"
"2017-12-11 00:00:00-03","Saude","News","Espanha","Saude","Bem-estar","1"
"2017-12-11 00:00:00-03","Saude","News","Inglaterra","Saude","Bem-estar","1"
"2017-12-11 00:00:00-03","Saude","News","Irã","Saude","Bem-estar","1"
"2017-12-11 00:00:00-03","Saude","News","Portugal","Saude","Bem-estar","1"
"2017-12-11 00:00:00-03","Saude","News","Brasil","Saude","Biotecnologia","1"
"2017-12-11 00:00:00-03","Saude","News","Estados Unidos","Saude","Biotecnologia","2"
"2017-12-11 00:00:00-03","Saude","News","Inglaterra","Saude","Biotecnologia","1"
"2017-12-11 00:00:00-03","Saude","News","Israel","Saude","Biotecnologia","1"
"2017-12-11 00:00:00-03","Saude","News","Jordânia","Saude","Biotecnologia","1"
"2017-12-11 00:00:00-03","Saude","News","Índia","Saude","Biotecnologia","1"
"2017-12-11 00:00:00-03","Saude","News","Alemanha","Saude","Cuidado de saude","2"
"2017-12-11 00:00:00-03","Saude","News","Austrália","Saude","Cuidado de saude","1"
"2017-12-11 00:00:00-03","Saude","News","Brasil","Saude","Cuidado de saude","6"
"2017-12-11 00:00:00-03","Saude","News","Bulgária","Saude","Cuidado de saude","1"
"2017-12-11 00:00:00-03","Saude","News","Canadá","Saude","Cuidado de saude","1"
"2017-12-11 00:00:00-03","Saude","News","China","Saude","Cuidado de saude","2"
"2017-12-11 00:00:00-03","Saude","News","Coréia do Sul","Saude","Cuidado de saude","1"
"2017-12-11 00:00:00-03","Saude","News","Eslováquia","Saude","Cuidado de saude","1"
"2017-12-11 00:00:00-03","Saude","News","Espanha","Saude","Cuidado de saude","1"
"2017-12-11 00:00:00-03","Saude","News","Estados Unidos","Saude","Cuidado de saude","4"
"2017-12-11 00:00:00-03","Saude","News","Finlândia","Saude","Cuidado de saude","1"
"2017-12-11 00:00:00-03","Saude","News","França","Saude","Cuidado de saude","2"
"2017-12-11 00:00:00-03","Saude","News","Grécia","Saude","Cuidado de saude","1"
"2017-12-11 00:00:00-03","Saude","News","Hong Kong","Saude","Cuidado de saude","1"
"2017-12-11 00:00:00-03","Saude","News","Hungria","Saude","Cuidado de saude","1"
"2017-12-11 00:00:00-03","Saude","News","Indonésia","Saude","Cuidado de saude","1"
"2017-12-11 00:00:00-03","Saude","News","Inglaterra","Saude","Cuidado de saude","1"
"2017-12-11 00:00:00-03","Saude","News","Irlanda","Saude","Cuidado de saude","1"
"2017-12-11 00:00:00-03","Saude","News","Israel","Saude","Cuidado de saude","2"
"2017-12-11 00:00:00-03","Saude","News","Itália","Saude","Cuidado de saude","1"
"2017-12-11 00:00:00-03","Saude","News","Libéria","Saude","Cuidado de saude","1"
"2017-12-11 00:00:00-03","Saude","News","México","Saude","Cuidado de saude","1"
"2017-12-11 00:00:00-03","Saude","News","Nigéria","Saude","Cuidado de saude","1"
"2017-12-11 00:00:00-03","Saude","News","Peru","Saude","Cuidado de saude","1"
"2017-12-11 00:00:00-03","Saude","News","Polônia","Saude","Cuidado de saude","1"
"2017-12-11 00:00:00-03","Saude","News","Portugal","Saude","Cuidado de saude","1"
"2017-12-11 00:00:00-03","Saude","News","República Tcheca","Saude","Cuidado de saude","1"
"2017-12-11 00:00:00-03","Saude","News","Romênia","Saude","Cuidado de saude","1"
"2017-12-11 00:00:00-03","Saude","News","Ruanda","Saude","Cuidado de saude","1"
"2017-12-11 00:00:00-03","Saude","News","Senegal","Saude","Cuidado de saude","1"
"2017-12-11 00:00:00-03","Saude","News","Suécia","Saude","Cuidado de saude","1"
"2017-12-11 00:00:00-03","Saude","News","Turquia","Saude","Cuidado de saude","1"
"2017-12-11 00:00:00-03","Saude","News","Vietnã","Saude","Cuidado de saude","1"
"2017-12-11 00:00:00-03","Saude","News","Austrália","Saude","Doencas Cronicas","1"
"2017-12-11 00:00:00-03","Saude","News","Brasil","Saude","Doencas Cronicas","8"
"2017-12-11 00:00:00-03","Saude","News","Dinamarca","Saude","Doencas Cronicas","1"
"2017-12-11 00:00:00-03","Saude","News","Estados Unidos","Saude","Doencas Cronicas","1"
"2017-12-11 00:00:00-03","Saude","News","Irã","Saude","Doencas Cronicas","1"
"2017-12-11 00:00:00-03","Saude","News","Brasil","Saude","Inteligencia Artificial","1"
"2017-12-11 00:00:00-03","Saude","News","Brasil","Saude","Longevidade","1"
"2017-12-11 00:00:00-03","Saude","News","Brasil","Saude","Nanotecnologia","2"
"2017-12-11 00:00:00-03","Saude","News","Estados Unidos","Saude","Nanotecnologia","1"
"2017-12-11 00:00:00-03","Saude","News","Gana","Saude","Nanotecnologia","1"
"2017-12-11 00:00:00-03","Saude","News","Austrália","Saude","Realidade virtual","1"
"2017-12-11 00:00:00-03","Saude","News","Filipinas","Saude","Realidade virtual","1"
"2017-12-11 00:00:00-03","Saude","News","Jordânia","Saude","Realidade virtual","1"
"2017-12-11 00:00:00-03","Saude","News","México","Saude","Realidade virtual","1"
"2017-12-11 00:00:00-03","Saude","News","Portugal","Saude","Realidade virtual","1"
"2017-12-11 00:00:00-03","Saude","News","Angola","Saude","Saude Publica","1"
"2017-12-11 00:00:00-03","Saude","News","Argentina","Saude","Saude Publica","1"
"2017-12-11 00:00:00-03","Saude","News","Austrália","Saude","Saude Publica","1"
"2017-12-11 00:00:00-03","Saude","News","Brasil","Saude","Saude Publica","7"
"2017-12-11 00:00:00-03","Saude","News","Chade","Saude","Saude Publica","1"
"2017-12-11 00:00:00-03","Saude","News","China","Saude","Saude Publica","2"
"2017-12-11 00:00:00-03","Saude","News","Congo","Saude","Saude Publica","1"
"2017-12-11 00:00:00-03","Saude","News","Estados Unidos","Saude","Saude Publica","3"
"2017-12-11 00:00:00-03","Saude","News","Etiópia","Saude","Saude Publica","1"
"2017-12-11 00:00:00-03","Saude","News","Fiji","Saude","Saude Publica","1"
"2017-12-11 00:00:00-03","Saude","News","Filipinas","Saude","Saude Publica","1"
"2017-12-11 00:00:00-03","Saude","News","França","Saude","Saude Publica","1"
"2017-12-11 00:00:00-03","Saude","News","Hong Kong","Saude","Saude Publica","1"
"2017-12-11 00:00:00-03","Saude","News","Ilhas Salomão","Saude","Saude Publica","1"
"2017-12-11 00:00:00-03","Saude","News","Inglaterra","Saude","Saude Publica","1"
"2017-12-11 00:00:00-03","Saude","News","Iraque","Saude","Saude Publica","1"
"2017-12-11 00:00:00-03","Saude","News","Israel","Saude","Saude Publica","1"
"2017-12-11 00:00:00-03","Saude","News","Iêmen","Saude","Saude Publica","1"
"2017-12-11 00:00:00-03","Saude","News","Jordânia","Saude","Saude Publica","2"
"2017-12-11 00:00:00-03","Saude","News","México","Saude","Saude Publica","1"
"2017-12-11 00:00:00-03","Saude","News","Nigéria","Saude","Saude Publica","1"
"2017-12-11 00:00:00-03","Saude","News","Portugal","Saude","Saude Publica","2"
"2017-12-11 00:00:00-03","Saude","News","Sudão","Saude","Saude Publica","1"
"2017-12-11 00:00:00-03","Saude","News","Síria","Saude","Saude Publica","1"
"2017-12-11 00:00:00-03","Saude","News","Tailândia","Saude","Saude Publica","1"
"2017-12-11 00:00:00-03","Saude","News","Uganda","Saude","Saude Publica","1"
"2017-12-11 00:00:00-03","Saude","News","Índia","Saude","Saude Publica","1"
"2017-12-11 00:00:00-03","Saude","News","Brasil","Saude","Saude digital","7"
"2017-12-11 00:00:00-03","Saude","News","Irã","Saude","Saude digital","2"
"2017-12-11 00:00:00-03","Saude","News","Portugal","Saude","Saude digital","1"
"2017-12-11 00:00:00-03","Saude","News","Brasil","Saude","Sistema de saude","6"
"2017-12-11 00:00:00-03","Saude","News","Estados Unidos","Saude","Sistema de saude","1"
"2017-12-11 00:00:00-03","Saude","News","Irã","Saude","Sistema de saude","1"
"2017-12-11 00:00:00-03","Saude","News","Brasil","Saude","Tecnologia Biomedica","1"
"2017-12-11 00:00:00-03","Saude","News","Irã","Saude","Tecnologia Biomedica","1"
"2017-12-11 00:00:00-03","Saude","News","Estados Unidos","Saude","Tecnologia da saude","1"
"2017-12-11 00:00:00-03","Saude","Twitter","Bélgica","Saude","Biotecnologia","3"
"2017-12-11 00:00:00-03","Saude","Twitter","Canadá","Saude","Biotecnologia","1"
